link_loja,link_imagem,image_name_new,description,preco_original,moeda,price_int_brl,store,pais,Continente,status,filesize_kb,width,height,pHash
https://www.masploja.org.br/ima-menina-com-as-espigas-pierre-auguste-renoir,https://cdn.awsli.com.br/300x300/1546/1546177/produto/217273482/-m--menina-com-as-espigas---renoir-sjdek6fd8s.JPG,cc6e72d151b79186.jpg,ÍMÃ MENINA COM AS ESPIGAS - PIERRE AUGUSTE RENOIR,1.0,Real,1.0,MASP Store,Brasil,America do Sul,baixado,25.05,218.0,299.0,cc6e72d151b79186
https://www.masploja.org.br/kit-de-marcadores-de-pagina-beatriz-milhazes,https://cdn.awsli.com.br/300x300/1546/1546177/produto/109721834/d3df5c6ff9.jpg,88d4d5d25a0c9fae.jpg,KIT DE MARCADORES DE PÁGINA AVENIDA PAULISTA - BEATRIZ MILHAZES,5.0,Real,5.0,MASP Store,Brasil,America do Sul,baixado,28.43,300.0,219.0,88d4d5d25a0c9fae
https://www.masploja.org.br/poster-museu-de-arte-de-sao-paulo-flieg,https://cdn.awsli.com.br/300x300/1546/1546177/produto/100040839/b6dde3d6e4.jpg,9acf94900c3e7f0e.jpg,PÔSTER MUSEU DE ARTE DE SÃO PAULO - HANS GUNTER FLIEG,20.0,Real,20.0,MASP Store,Brasil,America do Sul,baixado,22.69,300.0,225.0,9acf94900c3e7f0e
https://www.masploja.org.br/ima-support-your-sister-not-just-your-cis-ters--serigrafistas-queer,https://cdn.awsli.com.br/300x300/1546/1546177/produto/331530528/captura-de-tela-2025-01-15-115324-g3yz5at9lw.png,bfc1c0ccc692c739.jpg,ÍMÃ SUPPORT YOUR SISTER NOT JUST YOUR CIS-TERS  - SERIGRAFISTAS QUEER,5.0,Real,5.0,MASP Store,Brasil,America do Sul,baixado,10.63,300.0,216.0,bfc1c0ccc692c739
https://www.masploja.org.br/kit-francis-bacon-bolsa-catalogo,https://cdn.awsli.com.br/300x300/1546/1546177/produto/303731798/2024fb_capa-pt-w9bn8ry8hq.jpg,9469799667247b1a.jpg,KIT FRANCIS BACON - BOLSA + CATÁLOGO,39.9,Real,39.9,MASP Store,Brasil,America do Sul,baixado,9.15,225.0,300.0,9469799667247b1a
https://www.masploja.org.br/caneca-termica-masp-branca,https://cdn.awsli.com.br/300x300/1546/1546177/produto/285450822/masp3984-i3u7u5fzwa.jpg,e6b099cadbc92664.jpg,CANECA TÉRMICA MASP - BRANCA,79.0,Real,79.0,MASP Store,Brasil,America do Sul,baixado,4.88,300.0,200.0,e6b099cadbc92664
https://www.masploja.org.br/caderno-capa-dura-masp-preto-m,https://cdn.awsli.com.br/300x300/1546/1546177/produto/260093605/_mg_0488-o7nfpzwoqv.jpg,fa7a858d979340c5.jpg,CADERNO CAPA DURA MASP PRETO - M,7.0,Real,7.0,MASP Store,Brasil,America do Sul,baixado,5.68,200.0,299.0,fa7a858d979340c5
https://www.masploja.org.br/cartao-postal-madame-g-van-muyden-amedeo-modigliani,https://cdn.awsli.com.br/300x300/1546/1546177/produto/248377652/postal-madame-g--van---modigliani_page-0001-haejpvoauq.jpg,ef4abd33d00dd130.jpg,CARTÃO-POSTAL MADAME G. VAN MUYDEN - AMEDEO MODIGLIANI,5.0,Real,5.0,MASP Store,Brasil,America do Sul,baixado,13.8,200.0,300.0,ef4abd33d00dd130
https://www.masploja.org.br/cartao-postal-vista-da-exposicao-acervo-em-transformacao,https://cdn.awsli.com.br/300x300/1546/1546177/produto/144404819/7d74acd7df.jpg,acb3c24b09df74b0.jpg,CARTÃO-POSTAL VISTA DA EXPOSIÇÃO ACERVO EM TRANSFORMAÇÃO,25.9,Real,25.9,MASP Store,Brasil,America do Sul,baixado,13.97,299.0,138.0,acb3c24b09df74b0
https://www.masploja.org.br/marcador-de-pagina-estudo-preliminar-lina-bo-bardi,https://cdn.awsli.com.br/300x300/1546/1546177/produto/109726945/bf4c28f007.jpg,d194d417796a9595.jpg,MARCADOR DE PÁGINA ESTUDO PRELIMINAR - LINA BO BARDI,5.0,Real,5.0,MASP Store,Brasil,America do Sul,baixado,6.82,75.0,299.0,d194d417796a9595
https://www.masploja.org.br/ima-cristo-abencoador-jean-auguste-dominique-ingres,https://cdn.awsli.com.br/300x300/1546/1546177/produto/107322477/33c30494c8.jpg,ec2c91d3962d5acc.jpg,ÍMÃ CRISTO ABENÇOADOR - JEAN-AUGUSTE DOMINIQUE INGRES,25.9,Real,25.9,MASP Store,Brasil,America do Sul,baixado,13.29,215.0,300.0,ec2c91d3962d5acc
https://www.masploja.org.br/poster-perspectiva-indicando-ocupacao,https://cdn.awsli.com.br/300x300/1546/1546177/produto/100039485/7bbe190143.jpg,ee90812e906fb1de.jpg,PÔSTER PERSPECTIVA INDICANDO OCUPAÇÃO DO BELVEDERE COM ESCULTURAS - LINA BO BARDI,20.0,Real,20.0,MASP Store,Brasil,America do Sul,baixado,14.51,300.0,225.0,ee90812e906fb1de
https://www.masploja.org.br/cartao-postal-el-machismo-mata-serigrafistas-queer,https://cdn.awsli.com.br/300x300/1546/1546177/produto/334106292/captura-de-tela-2025-01-29-145308-b2unxd7tzh.png,af0f94b3c26863c5.jpg,CARTÃO-POSTAL EL MACHISMO MATA! - SERIGRAFISTAS QUEER,5.0,Real,5.0,MASP Store,Brasil,America do Sul,baixado,13.38,300.0,203.0,af0f94b3c26863c5
https://www.masploja.org.br/cartao-postal-flying-over-the-rainbow-nasim-hantehzaden,https://cdn.awsli.com.br/300x300/1546/1546177/produto/334093552/captura-de-tela-2025-01-29-122845-fdbfv57c6n.png,bfc3d2f4c02ec84c.jpg,CARTÃO-POSTAL FLYING OVER THE RAINBOW - NASIM HANTEHZADEN,5.0,Real,5.0,MASP Store,Brasil,America do Sul,baixado,17.75,300.0,199.0,bfc3d2f4c02ec84c
https://www.masploja.org.br/ima-el-machismo-mata-serigrafistas-queer,https://cdn.awsli.com.br/300x300/1546/1546177/produto/331415554/captura-de-tela-2025-01-14-181402-9yezhx1crx.png,af1f94b3c060e395.jpg,ÍMÃ EL MACHISMO MATA! - SERIGRAFISTAS QUEER,25.9,Real,25.9,MASP Store,Brasil,America do Sul,baixado,13.42,299.0,213.0,af1f94b3c060e395
https://www.masploja.org.br/borracha-masp,https://cdn.awsli.com.br/300x300/1546/1546177/produto/331381131/masp4046-34souxh759.jpg,f372cc4c3332cccc.jpg,BORRACHA MASP,25.9,Real,25.9,MASP Store,Brasil,America do Sul,baixado,4.06,300.0,200.0,f372cc4c3332cccc
https://www.masploja.org.br/lapiseira-metal-branca-masp,https://cdn.awsli.com.br/300x300/1546/1546177/produto/331353013/canetas-un-5-hoj74re4ii.jpg,ee6090976e681b97.jpg,LAPISEIRA METAL BRANCA MASP,9.9,Real,9.9,MASP Store,Brasil,America do Sul,baixado,3.56,300.0,200.0,ee6090976e681b97
https://www.masploja.org.br/camiseta-vermelha-masp,https://cdn.awsli.com.br/300x300/1546/1546177/produto/303795649/catalogo-masp0389-copiar-rvv96pbkxf.jpg,b490c2d2c2cb9fc7.jpg,CAMISETA VERMELHA MASP,29.9,Real,29.9,MASP Store,Brasil,America do Sul,baixado,7.99,299.0,199.0,b490c2d2c2cb9fc7
https://www.masploja.org.br/cartao-postal-brayan-davi-ii-lia-d-castro,https://cdn.awsli.com.br/300x300/1546/1546177/produto/286892652/cart-o-postal-brayandavi-ii---lia-d-castro-4a6k0dhqqy.jpg,bbe4b419ccb0d0e6.jpg,CARTÃO-POSTAL BRAYAN/DAVI II - LIA D CASTRO,5.0,Real,5.0,MASP Store,Brasil,America do Sul,baixado,14.12,299.0,183.0,bbe4b419ccb0d0e6
https://www.masploja.org.br/prato-para-sobremesa-de-ceramica-masp,https://cdn.awsli.com.br/300x300/1546/1546177/produto/285568758/whatsapp-image-2024-07-16-at-12-07-11--1--23cjv6rcp4.jpeg,abc0953f4a752d92.jpg,PRATO PARA SOBREMESA DE CERÂMICA MASP,29.0,Real,29.0,MASP Store,Brasil,America do Sul,baixado,7.56,278.0,300.0,abc0953f4a752d92
https://www.masploja.org.br/par-de-copos-de-ceramica-masp,https://cdn.awsli.com.br/300x300/1546/1546177/produto/285533484/whatsapp-image-2024-07-16-at-12-07-05-0alnufdfia.jpeg,b996c56d923a0679.jpg,PAR DE COPOS DE CERÂMICA MASP,69.0,Real,69.0,MASP Store,Brasil,America do Sul,baixado,8.89,277.0,300.0,b996c56d923a0679
https://www.masploja.org.br/bolsa-lia-d-castro,https://cdn.awsli.com.br/300x300/1546/1546177/produto/285186283/bolsa-masp---lia-d-castro--costas--bmu3jj5n6t.jpeg,bc90d36b836dcc2c.jpg,BOLSA LIA D CASTRO,159.0,Real,159.0,MASP Store,Brasil,America do Sul,baixado,5.63,204.0,300.0,bc90d36b836dcc2c
https://www.masploja.org.br/kit-marcador-magnetico-masp-van-gogh,https://cdn.awsli.com.br/300x300/1546/1546177/produto/271534973/kit_marcadores_de_pagina_vincent_van_gogh_masp_frente_alta-9hx2dfxdy9.jpg,e4cc99339b386566.jpg,KIT MARCADOR MAGNÉTICO MASP - VAN GOGH,85.0,Real,85.0,MASP Store,Brasil,America do Sul,baixado,6.73,300.0,200.0,e4cc99339b386566
https://www.masploja.org.br/caderno-capa-dura-masp-vermelho-p,https://cdn.awsli.com.br/300x300/1546/1546177/produto/260103260/_mg_0480-c91uuzo5jy.jpg,f4f3cbcc243134cc.jpg,CADERNO CAPA DURA MASP VERMELHO - P,7.0,Real,7.0,MASP Store,Brasil,America do Sul,baixado,4.68,200.0,299.0,f4f3cbcc243134cc
https://www.masploja.org.br/lapis-logo-masp,https://cdn.awsli.com.br/300x300/1546/1546177/produto/248513242/lapis_madeira_preto_logo_branco_masp_cabrel_baixa-cyumkol1en.jpg,fa84856a7a95857a.jpg,LÁPIS LOGO MASP,6.9,Real,6.9,MASP Store,Brasil,America do Sul,baixado,2.78,300.0,200.0,fa84856a7a95857a
https://www.masploja.org.br/marcador-de-pagina-chakoska-amedeo-modigliani,https://cdn.awsli.com.br/300x300/1546/1546177/produto/248389646/marcador-chakoska---modigliani_page-0001-0h105sokxf.jpg,9f1144ff807a1b78.jpg,MARCADOR DE PÁGINA CHAKOSKA - AMEDEO MODIGLIANI,5.0,Real,5.0,MASP Store,Brasil,America do Sul,baixado,7.38,71.0,300.0,9f1144ff807a1b78
https://www.masploja.org.br/cartao-postal-paisagem-com-jiboia-frans-post,https://cdn.awsli.com.br/300x300/1546/1546177/produto/248382551/postal-paisagem-com-jiboia---frans-post_page-0001-j4xbzek9hp.jpg,dad0252dc12fb45b.jpg,CARTÃO-POSTAL PAISAGEM COM JIBOIA - FRANS POST,5.0,Real,5.0,MASP Store,Brasil,America do Sul,baixado,18.01,299.0,199.0,dad0252dc12fb45b
https://www.masploja.org.br/cartao-postal-lunia-czechowska-amedeo-modigliani,https://cdn.awsli.com.br/300x300/1546/1546177/produto/248377356/postal-lunia---frente-gc0jb66rv0.jpg,eed4b339903b8564.jpg,CARTÃO-POSTAL LUNIA CZECHOWSKA - AMEDEO MODIGLIANI,5.0,Real,5.0,MASP Store,Brasil,America do Sul,baixado,19.44,198.0,299.0,eed4b339903b8564
https://www.masploja.org.br/cartao-postal-a-amazona-edouard-manet,https://cdn.awsli.com.br/300x300/1546/1546177/produto/248374125/postal-a-amazona---manet_page-0001-5m4n14fhlo.jpg,abc0c439d16fc66c.jpg,CARTÃO-POSTAL A AMAZONA - EDOUARD MANET,5.0,Real,5.0,MASP Store,Brasil,America do Sul,baixado,16.73,300.0,199.0,abc0c439d16fc66c
https://www.masploja.org.br/marcador-de-pagina-zeferina-dalton-paula,https://cdn.awsli.com.br/300x300/1546/1546177/produto/226782804/marcador-zeferina-hjetz2vsy2.JPG,f8f891c7c3981ccc.jpg,MARCADOR DE PÁGINA ZEFERINA - DALTON PAULA,5.0,Real,5.0,MASP Store,Brasil,America do Sul,baixado,6.17,74.0,300.0,f8f891c7c3981ccc
https://www.masploja.org.br/cartao-postal-a-virgem-do-veu-azul-jean-auguste-dominique-ingres,https://cdn.awsli.com.br/300x300/1546/1546177/produto/217656587/postal-virgem-do-v-u---ingres-o2rcunwq2n.JPG,bb3b84e4c783318e.jpg,CARTÃO-POSTAL A VIRGEM DO VÉU AZUL - JEAN-AUGUSTE-DOMINIQUE INGRES,4.5,Real,4.5,MASP Store,Brasil,America do Sul,baixado,12.03,199.0,300.0,bb3b84e4c783318e
https://www.masploja.org.br/ima-o-grande-pinheiro-paul-cezanne,https://cdn.awsli.com.br/300x300/1546/1546177/produto/217271107/-m--o-grande-pinheiro-e95vcj52km.JPG,ad7ab2258a71d532.jpg,ÍMÃ O GRANDE PINHEIRO - PAUL CÉZANNE,25.0,Real,25.0,MASP Store,Brasil,America do Sul,baixado,22.07,214.0,299.0,ad7ab2258a71d532
https://www.masploja.org.br/kit-hb-jy,https://cdn.awsli.com.br/300x300/1546/1546177/produto/194067898/untitled-27af7557a0.jpg,bb3bc44ec096e44e.jpg,KIT HISTÓRIAS BRASILEIRAS: CATÁLOGO + JOSECA YANOMAMI: NOSSA TERRA-FLORESTA,499.0,Real,499.0,MASP Store,Brasil,America do Sul,baixado,11.19,299.0,208.0,bb3bc44ec096e44e
https://www.masploja.org.br/cartao-postal-a-canoa-sobre-o-epte-claude-monet,https://cdn.awsli.com.br/300x300/1546/1546177/produto/142364383/bf276da918.jpg,b7dcc921d9cac834.jpg,CARTÃO-POSTAL  A CANOA SOBRE O EPTE - CLAUDE MONET,5.0,Real,5.0,MASP Store,Brasil,America do Sul,baixado,12.75,300.0,199.0,b7dcc921d9cac834
https://www.masploja.org.br/marcador-de-pagina-menina-com-as-espigas-pierre-auguste-renoir,https://cdn.awsli.com.br/300x300/1546/1546177/produto/141838724/031b64ef5b.jpg,d74260b53f7889e4.jpg,MARCADOR DE PÁGINA MENINA COM AS ESPIGAS - PIERRE-AUGUSTE RENOIR,5.0,Real,5.0,MASP Store,Brasil,America do Sul,baixado,8.02,75.0,300.0,d74260b53f7889e4
https://www.masploja.org.br/cartao-postal-as-tentacoes-de-santo-antao-hieronymus-bosch,https://cdn.awsli.com.br/300x300/1546/1546177/produto/110576179/ca5c5ee8a0.jpg,bf3f913bc06662c0.jpg,CARTÃO-POSTAL AS TENTAÇÕES DE SANTO ANTÃO - HIERONYMUS BOSCH,4.5,Real,4.5,MASP Store,Brasil,America do Sul,baixado,16.16,199.0,299.0,bf3f913bc06662c0
https://www.masploja.org.br/marcador-de-pagina-a-roda-toulouse-lautrec,https://cdn.awsli.com.br/300x300/1546/1546177/produto/109725384/214fb46387.jpg,a51b6d6d33e4e882.jpg,MARCADOR DE PÁGINA A RODA - TOULOUSE LAUTREC,5.0,Real,5.0,MASP Store,Brasil,America do Sul,baixado,7.09,74.0,300.0,a51b6d6d33e4e882
https://www.masploja.org.br/lunia-czechowska-modigliani,https://cdn.awsli.com.br/300x300/1546/1546177/produto/100042487/d5592d0e22.jpg,aec6913d917b852c.jpg,PÔSTER LUNIA CZECHOWSKA - AMEDEO MODIGLIANI,25.9,Real,25.9,MASP Store,Brasil,America do Sul,baixado,16.8,225.0,300.0,aec6913d917b852c
https://www.masploja.org.br/cartaz-da-exposicao-historias-indigenas,https://cdn.awsli.com.br/300x300/1546/1546177/produto/240636464/cartaz-hi-8qqbedz95e.jpg,d670f00f947a0ff0.jpg,CARTAZ DA EXPOSIÇÃO HISTÓRIAS INDÍGENAS,,Real,29.9,MASP Store,Brasil,America do Sul,baixado,20.0,222.0,300.0,d670f00f947a0ff0
https://www.masploja.org.br/ima-las-varayuq-as-varas-venuca-evanana-historias-indigenas,https://cdn.awsli.com.br/300x300/1546/1546177/produto/240635411/ima-as-varas---hi-tanu8j1lim.JPG,fbcda538904e0cbc.jpg,ÍMÃ LAS VARAYUQ / AS VARAS - VENUCA EVANÁNA [HISTÓRIAS INDÍGENAS],,Real,29.9,MASP Store,Brasil,America do Sul,baixado,23.96,217.0,299.0,fbcda538904e0cbc
https://www.masploja.org.br/ima-ani-xeati-grande-festa-patricia-rengifo-historias-indigenas,https://cdn.awsli.com.br/300x300/1546/1546177/produto/240633790/ima-a-grande-festa---hi-8mfan1i6sg.JPG,da34e1e3e92844bb.jpg,ÍMÃ ANI XEATI / GRANDE FESTA - PATRICIA RENGIFO [HISTÓRIAS INDÍGENAS],,Real,29.9,MASP Store,Brasil,America do Sul,baixado,28.98,300.0,218.0,da34e1e3e92844bb
https://www.masploja.org.br/marcador-de-pagina-nepu-arquepu-rede-macaco-i-duhigo-historias-indigenas,https://cdn.awsli.com.br/300x300/1546/1546177/produto/240631203/marcador-rede-macaco-i---hi-1f5latnu0o.JPG,c8acd7956d721958.jpg,MARCADOR DE PÁGINA NEPU ARQUEPU / REDE MACACO I - DUHIGÓ [HISTÓRIAS INDÍGENAS],,Real,29.9,MASP Store,Brasil,America do Sul,baixado,10.52,76.0,300.0,c8acd7956d721958
https://www.masploja.org.br/marcador-de-pagina-cheiro-de-terra-aislan-pankararu-historias-indigenas,https://cdn.awsli.com.br/300x300/1546/1546177/produto/240629905/marcador-cheiro-de-terra---hi-ii3ox38t12.JPG,bc2bcb1482c97a79.jpg,MARCADOR DE PÁGINA CHEIRO DE TERRA - AISLAN PANKARARU [HISTÓRIAS INDÍGENAS],,Real,29.9,MASP Store,Brasil,America do Sul,baixado,10.3,74.0,300.0,bc2bcb1482c97a79
https://www.masploja.org.br/cartao-postal-indigenas-em-foco-arissana-pataxo-historias-indigenas,https://cdn.awsli.com.br/300x300/1546/1546177/produto/240627472/postal-ind-genas-em-foco---hi-udgcwqts14.JPG,eab59f4bc41cc071.jpg,CARTÃO-POSTAL INDÍGENAS EM FOCO - ARISSANA PATAXÓ [HISTÓRIAS INDÍGENAS],,Real,29.9,MASP Store,Brasil,America do Sul,baixado,17.27,299.0,200.0,eab59f4bc41cc071
https://www.masploja.org.br/cartao-postal-las-varayug-as-varas-venuca-evanana-historias-indigenas,https://cdn.awsli.com.br/300x300/1546/1546177/produto/240623995/postal-as-varas---hi-ahfuj6qxmd.JPG,fbcc853f9842ccb0.jpg,CARTÃO-POSTAL LAS VARAYUQ / AS VARAS - VENUCA EVANÁNA [HISTÓRIAS INDÍGENAS],,Real,29.9,MASP Store,Brasil,America do Sul,baixado,22.38,200.0,299.0,fbcc853f9842ccb0
https://www.masploja.org.br/ima-under-cover-of-webbed-skies-melissa-cody,https://cdn.awsli.com.br/300x300/1546/1546177/produto/240615618/ima-under-cover---mc-ehr3pvavd0.JPG,8d0df2f2474d21a7.jpg,ÍMÃ UNDER COVER OF WEBBED SKIES - MELISSA CODY,,Real,29.9,MASP Store,Brasil,America do Sul,baixado,20.4,217.0,299.0,8d0df2f2474d21a7
https://www.masploja.org.br/marcador-de-pagina-under-cover-of-webbed-skies-melissa-cody,https://cdn.awsli.com.br/300x300/1546/1546177/produto/235619017/marcador-3_page-0001-ximiybohon.jpg,c111faf774d818b2.jpg,MARCADOR DE PÁGINA UNDER COVER OF WEBBED SKIES - MELISSA CODY,,Real,29.9,MASP Store,Brasil,America do Sul,baixado,8.93,72.0,299.0,c111faf774d818b2
https://www.masploja.org.br/cartao-postal-sem-titulo-melissa-cody,https://cdn.awsli.com.br/300x300/1546/1546177/produto/235616720/postal-4_page-0001-p4w7k4wi9i.jpg,edd216c91a6929e9.jpg,CARTÃO-POSTAL SEM TÍTULO - MELISSA CODY,,Real,29.9,MASP Store,Brasil,America do Sul,baixado,20.56,199.0,300.0,edd216c91a6929e9
https://www.masploja.org.br/garrafa-cinza,https://cdn.awsli.com.br/300x300/1546/1546177/produto/235352983/garrafa_aco_inoxidavel_cinza_logo_branco_masp_cabrel_baixa-g29numnito.jpg,b1c6c699cc6c9939.jpg,GARRAFA MASP CINZA,,Real,29.9,MASP Store,Brasil,America do Sul,baixado,4.92,200.0,299.0,b1c6c699cc6c9939
https://www.masploja.org.br/bolsa-lina-bo-architetto,https://cdn.awsli.com.br/300x300/1546/1546177/produto/98754094/2ec44f8fdb.jpg,b981c03387dee16d.jpg,BOLSA LINA BO BARDI ARCHITETTO,,Real,29.9,MASP Store,Brasil,America do Sul,baixado,5.0,200.0,299.0,b981c03387dee16d
https://www.masploja.org.br/cartao-postal-a-roda-toulouse-lautrec,https://cdn.awsli.com.br/300x300/1546/1546177/produto/142375914/2f06ecc270.jpg,eb2fb432b0d8c9c1.jpg,CARTÃO-POSTAL A RODA - TOULOUSE LAUTREC,,Real,29.9,MASP Store,Brasil,America do Sul,baixado,16.41,199.0,299.0,eb2fb432b0d8c9c1
https://www.masploja.org.br/marcador-de-pagina-cristo-abencoador-jean-auguste-dominique-ingres,https://cdn.awsli.com.br/300x300/1546/1546177/produto/109724720/c05617f382.jpg,c1443abb3f2636e4.jpg,MARCADOR DE PÁGINA CRISTO ABENÇOADOR - JEAN-AUGUSTE DOMINIQUE INGRES,,Real,29.9,MASP Store,Brasil,America do Sul,baixado,5.53,74.0,300.0,c1443abb3f2636e4
https://www.masploja.org.br/caixa-kit-cartoes-masp,https://cdn.awsli.com.br/300x300/1546/1546177/produto/271519558/caixa_com_cartoes_postais_masp_em_expansao_masp_alta-dxeyd0damz.jpg,b24ed93cc2f24d13.jpg,CAIXA - KIT CARTÕES MASP,,Real,29.9,MASP Store,Brasil,America do Sul,baixado,9.44,300.0,200.0,b24ed93cc2f24d13
https://www.masploja.org.br/marcador-de-pagina-pobre-pescador-paul-gauguin,https://cdn.awsli.com.br/300x300/1546/1546177/produto/141842715/af200df5b4.jpg,92fac5418b8d5d74.jpg,MARCADOR DE PÁGINA POBRE PESCADOR - PAUL GAUGUIN,,Real,29.9,MASP Store,Brasil,America do Sul,baixado,7.74,75.0,300.0,92fac5418b8d5d74
https://www.masploja.org.br/bolsa-degas-rosa-,https://cdn.awsli.com.br/300x300/1546/1546177/produto/98757009/e3190554a9.jpg,bdd0c0378736d361.jpg,BOLSA DEGAS ROSA,,Real,29.9,MASP Store,Brasil,America do Sul,baixado,5.97,200.0,299.0,bdd0c0378736d361
https://www.masploja.org.br/bolsa-mario-de-andrade,https://cdn.awsli.com.br/300x300/1546/1546177/produto/285153336/bolsa-masp---m-rio-de-andrade--frente--jpaiixnntl.jpeg,bdd1c22fcacc8dc0.jpg,BOLSA MARIO DE ANDRADE,,Real,29.9,MASP Store,Brasil,America do Sul,baixado,4.35,168.0,300.0,bdd1c22fcacc8dc0
https://www.masploja.org.br/cartao-postal-o-verao-eugene-delacroix,https://cdn.awsli.com.br/300x300/1546/1546177/produto/248379044/postal-o-ver-o---delacroix_page-0001-5li0mzuesf.jpg,ea7ad16bc4942791.jpg,CARTÃO-POSTAL O VERAO - EUGÈNE DELACROIX,,Real,29.9,MASP Store,Brasil,America do Sul,baixado,14.23,199.0,300.0,ea7ad16bc4942791
https://www.masploja.org.br/bolsa-melissa-cody,https://cdn.awsli.com.br/300x300/1546/1546177/produto/242791190/bolsa_tecido_dupla_face_verde_escuro_estampa_rosa_melissa_cody_face_externa_fren-utnt2zfe9h.jpg,ebc1e40ea626d17a.jpg,BOLSA MELISSA CODY,,Real,29.9,MASP Store,Brasil,America do Sul,baixado,8.02,200.0,299.0,ebc1e40ea626d17a
https://www.masploja.org.br/cartao-postal-yakoana-joseca-yanomami,https://cdn.awsli.com.br/300x300/1546/1546177/produto/226799035/postal-yakoana---joseca-760bwb6qoi.JPG,e34d9893cc3c9e32.jpg,CARTÃO-POSTAL YÃKÕANA - JOSECA YANOMAMI,,Real,29.9,MASP Store,Brasil,America do Sul,baixado,13.89,199.0,300.0,e34d9893cc3c9e32
https://www.masploja.org.br/marcador-de-pagina-duas-mulheres-taitianas-paul-gauguin,https://cdn.awsli.com.br/300x300/1546/1546177/produto/226527775/marcador-duas-mulheres-e3n0j9h618.JPG,d081fe987d6639c1.jpg,MARCADOR DE PÁGINA DUAS MULHERES TAITIANAS - PAUL GAUGUIN,,Real,29.9,MASP Store,Brasil,America do Sul,baixado,7.26,74.0,299.0,d081fe987d6639c1
https://www.masploja.org.br/ima-i-raro-te-oviri-sob-os-pandanos-paul-gauguin,https://cdn.awsli.com.br/300x300/1546/1546177/produto/217692068/-m--sob-os-pandanos---gauguin-1byut11w28.JPG,b2f8612379dc9c98.jpg,ÍMÃ I RARO TE OVIRI [SOB OS PANDANOS] - PAUL GAUGUIN,,Real,29.9,MASP Store,Brasil,America do Sul,baixado,23.02,299.0,217.0,b2f8612379dc9c98
https://www.masploja.org.br/ima-parau-na-te-varua-ino-paul-gauguin,https://cdn.awsli.com.br/300x300/1546/1546177/produto/217690628/-m--parau---gauguin-ttgzjzvyck.JPG,9213ed5c8badd0d8.jpg,ÍMÃ PARAU NA TE VARUA INO - PAUL GAUGUIN,,Real,29.9,MASP Store,Brasil,America do Sul,baixado,20.07,218.0,300.0,9213ed5c8badd0d8
https://www.masploja.org.br/ima-mahku,https://cdn.awsli.com.br/300x300/1546/1546177/produto/217688892/-m--mahku-3-ni36pqfmih.JPG,916b156f92574a36.jpg,ÍMÃ MAHKU III,,Real,29.9,MASP Store,Brasil,America do Sul,baixado,38.92,299.0,217.0,916b156f92574a36
https://www.masploja.org.br/cartao-postal-parau-na-te-varua-ino-paul-gauguin,https://cdn.awsli.com.br/300x300/1546/1546177/produto/217686758/postal-parau---gauguin-b4ey8d6l2i.JPG,bb3b8568d09d85d1.jpg,CARTÃO-POSTAL PARAU NA TE VARUA INO - PAUL GAUGUIN,,Real,29.9,MASP Store,Brasil,America do Sul,baixado,17.59,200.0,299.0,bb3b8568d09d85d1
https://www.masploja.org.br/cartao-postal-mulheres-taitianas-paul-gauguin,https://cdn.awsli.com.br/300x300/1546/1546177/produto/217684016/postal-mulheres-taitianas---gauguin-0iond567dv.JPG,af3be03cd0c7d4c0.jpg,CARTÃO-POSTAL MULHERES TAITIANAS - PAUL GAUGUIN,,Real,29.9,MASP Store,Brasil,America do Sul,baixado,17.96,300.0,200.0,af3be03cd0c7d4c0
https://www.masploja.org.br/cartao-postal-wazaka-arvore-da-vida-carmezia-emiliano,https://cdn.awsli.com.br/300x300/1546/1546177/produto/217681837/postal-wazaka---carm-zia-mimijgraxk.JPG,aa2b957aa1857ad1.jpg,CARTÃO-POSTAL WAZAKÁ - ÁRVORE DA VIDA - CARMÉZIA EMILIANO,,Real,29.9,MASP Store,Brasil,America do Sul,baixado,24.55,200.0,299.0,aa2b957aa1857ad1
https://www.masploja.org.br/cartao-postal-yame-awa-kawanai-mahku,https://cdn.awsli.com.br/300x300/1546/1546177/produto/217680470/postal-yame---mahku-bqamqlg0rl.JPG,ad31d249d25ed24d.jpg,CARTÃO-POSTAL YAME AWA KAWANAI - MAHKU,,Real,29.9,MASP Store,Brasil,America do Sul,baixado,26.85,300.0,201.0,ad31d249d25ed24d
https://www.masploja.org.br/marcador-de-pagina-arearea-no-varua-ino-paul-gauguin,https://cdn.awsli.com.br/300x300/1546/1546177/produto/217667355/marcador-arearea---gauguin-gt3m93wvdl.JPG,d41caf69f1078c3a.jpg,MARCADOR DE PÁGINA AREAREA NO VARUA INO - PAUL GAUGUIN,,Real,29.9,MASP Store,Brasil,America do Sul,baixado,6.17,75.0,300.0,d41caf69f1078c3a
https://www.masploja.org.br/marcador-de-pagina-parixara-carmezia-emiliano,https://cdn.awsli.com.br/300x300/1546/1546177/produto/217662796/marcador-parixara---carm-zia-bd7y1bbw20.JPG,8d92b31fa063be70.jpg,MARCADOR DE PÁGINA PARIXARA - CARMÉZIA EMILIANO,,Real,29.9,MASP Store,Brasil,America do Sul,baixado,12.48,75.0,299.0,8d92b31fa063be70
